left_spec_id,right_spec_id
www.ebay.com//48495,www.ebay.com//55422
www.ebay.com//48495,www.ebay.com//53644
www.ebay.com//45053,www.ebay.com//48495
www.ebay.com//45053,www.ebay.com//55422
www.ebay.com//45053,www.ebay.com//53644
www.ebay.com//25147,www.ebay.com//48495
www.ebay.com//25147,www.ebay.com//45053
www.ebay.com//25147,www.ebay.com//55422
www.ebay.com//25147,www.ebay.com//53644
www.ebay.com//24408,www.ebay.com//48495
www.ebay.com//24408,www.ebay.com//45053
www.ebay.com//24408,www.ebay.com//25147
www.ebay.com//24408,www.ebay.com//55422
www.ebay.com//24408,www.ebay.com//53644
www.ebay.com//53644,www.ebay.com//55422
