left_spec_id,right_spec_id
www.gosale.com//1268,www.gosale.com//945
www.gosale.com//1268,www.gosale.com//1415
www.gosale.com//1268,www.gosale.com//1346
www.gosale.com//1268,www.gosale.com//1278
www.gosale.com//1268,www.gosale.com//889
www.gosale.com//1268,www.gosale.com//615
www.gosale.com//1268,www.gosale.com//855
www.gosale.com//1268,www.gosale.com//1342
www.gosale.com//1415,www.gosale.com//945
www.gosale.com//1415,www.gosale.com//889
www.gosale.com//1415,www.gosale.com//615
www.gosale.com//1415,www.gosale.com//855
www.gosale.com//1253,www.gosale.com//801
www.gosale.com//1253,www.gosale.com//1413
www.gosale.com//1253,www.gosale.com//1370
www.gosale.com//1253,www.gosale.com//998
www.gosale.com//1253,www.gosale.com//776
www.gosale.com//1253,www.gosale.com//1294
www.gosale.com//1253,www.gosale.com//1343
www.gosale.com//801,www.gosale.com//998
www.gosale.com//1346,www.gosale.com//945
www.gosale.com//1346,www.gosale.com//1415
www.gosale.com//1346,www.gosale.com//889
www.gosale.com//1346,www.gosale.com//615
www.gosale.com//1346,www.gosale.com//855
www.gosale.com//1413,www.gosale.com//801
www.gosale.com//1413,www.gosale.com//998
www.gosale.com//1413,www.gosale.com//776
www.gosale.com//1278,www.gosale.com//945
www.gosale.com//1278,www.gosale.com//1415
www.gosale.com//1278,www.gosale.com//1346
www.gosale.com//1278,www.gosale.com//889
www.gosale.com//1278,www.gosale.com//615
www.gosale.com//1278,www.gosale.com//855
www.gosale.com//1278,www.gosale.com//1342
www.gosale.com//1370,www.gosale.com//801
www.gosale.com//1370,www.gosale.com//1413
www.gosale.com//1370,www.gosale.com//998
www.gosale.com//1370,www.gosale.com//776
www.gosale.com//1234,www.gosale.com//1253
www.gosale.com//1234,www.gosale.com//801
www.gosale.com//1234,www.gosale.com//1413
www.gosale.com//1234,www.gosale.com//1370
www.gosale.com//1234,www.gosale.com//998
www.gosale.com//1234,www.gosale.com//776
www.gosale.com//1234,www.gosale.com//1294
www.gosale.com//1234,www.gosale.com//1343
www.gosale.com//1131,www.gosale.com//1253
www.gosale.com//1131,www.gosale.com//801
www.gosale.com//1131,www.gosale.com//1413
www.gosale.com//1131,www.gosale.com//1370
www.gosale.com//1131,www.gosale.com//1234
www.gosale.com//1131,www.gosale.com//998
www.gosale.com//1131,www.gosale.com//776
www.gosale.com//1131,www.gosale.com//1294
www.gosale.com//1131,www.gosale.com//1343
www.gosale.com//889,www.gosale.com//945
www.gosale.com//1107,www.gosale.com//945
www.gosale.com//1107,www.gosale.com//1268
www.gosale.com//1107,www.gosale.com//1415
www.gosale.com//1107,www.gosale.com//1346
www.gosale.com//1107,www.gosale.com//1278
www.gosale.com//1107,www.gosale.com//889
www.gosale.com//1107,www.gosale.com//615
www.gosale.com//1107,www.gosale.com//855
www.gosale.com//1107,www.gosale.com//1207
www.gosale.com//1107,www.gosale.com//1342
www.gosale.com//1107,www.gosale.com//1174
www.gosale.com//776,www.gosale.com//801
www.gosale.com//776,www.gosale.com//998
www.gosale.com//1294,www.gosale.com//801
www.gosale.com//1294,www.gosale.com//1413
www.gosale.com//1294,www.gosale.com//1370
www.gosale.com//1294,www.gosale.com//998
www.gosale.com//1294,www.gosale.com//776
www.gosale.com//1294,www.gosale.com//1343
www.gosale.com//615,www.gosale.com//945
www.gosale.com//615,www.gosale.com//889
www.gosale.com//615,www.gosale.com//855
www.gosale.com//855,www.gosale.com//945
www.gosale.com//855,www.gosale.com//889
www.gosale.com//1207,www.gosale.com//945
www.gosale.com//1207,www.gosale.com//1268
www.gosale.com//1207,www.gosale.com//1415
www.gosale.com//1207,www.gosale.com//1346
www.gosale.com//1207,www.gosale.com//1278
www.gosale.com//1207,www.gosale.com//889
www.gosale.com//1207,www.gosale.com//615
www.gosale.com//1207,www.gosale.com//855
www.gosale.com//1207,www.gosale.com//1342
www.gosale.com//1342,www.gosale.com//945
www.gosale.com//1342,www.gosale.com//1415
www.gosale.com//1342,www.gosale.com//1346
www.gosale.com//1342,www.gosale.com//889
www.gosale.com//1342,www.gosale.com//615
www.gosale.com//1342,www.gosale.com//855
www.gosale.com//1343,www.gosale.com//801
www.gosale.com//1343,www.gosale.com//1413
www.gosale.com//1343,www.gosale.com//1370
www.gosale.com//1343,www.gosale.com//998
www.gosale.com//1343,www.gosale.com//776
www.gosale.com//1174,www.gosale.com//945
www.gosale.com//1174,www.gosale.com//1268
www.gosale.com//1174,www.gosale.com//1415
www.gosale.com//1174,www.gosale.com//1346
www.gosale.com//1174,www.gosale.com//1278
www.gosale.com//1174,www.gosale.com//889
www.gosale.com//1174,www.gosale.com//615
www.gosale.com//1174,www.gosale.com//855
www.gosale.com//1174,www.gosale.com//1207
www.gosale.com//1174,www.gosale.com//1342
