left_spec_id,right_spec_id
www.gosale.com//1474,www.gosale.com//801
www.gosale.com//1474,www.gosale.com//763
www.gosale.com//1474,www.gosale.com//998
www.gosale.com//1474,www.gosale.com//1493
www.gosale.com//1474,www.gosale.com//776
www.gosale.com//1376,www.gosale.com//945
www.gosale.com//1376,www.gosale.com//1415
www.gosale.com//1376,www.gosale.com//889
www.gosale.com//1376,www.gosale.com//615
www.gosale.com//1376,www.gosale.com//855
www.gosale.com//1376,www.gosale.com//767
www.gosale.com//1376,www.gosale.com//835
www.gosale.com//1376,www.gosale.com//1380
www.gosale.com//1376,www.gosale.com//1461
www.gosale.com//772,www.gosale.com//852
www.gosale.com//772,www.gosale.com//838
www.gosale.com//772,www.gosale.com//835
www.gosale.com//524,www.gosale.com//754
www.gosale.com//524,www.gosale.com//954
www.gosale.com//524,www.gosale.com//812
www.gosale.com//524,www.gosale.com//852
www.gosale.com//524,www.gosale.com//838
www.gosale.com//524,www.gosale.com//970
www.gosale.com//1268,www.gosale.com//945
www.gosale.com//1268,www.gosale.com//1376
www.gosale.com//1268,www.gosale.com//1415
www.gosale.com//1268,www.gosale.com//1269
www.gosale.com//1268,www.gosale.com//1346
www.gosale.com//1268,www.gosale.com//1311
www.gosale.com//1268,www.gosale.com//1278
www.gosale.com//1268,www.gosale.com//889
www.gosale.com//1268,www.gosale.com//615
www.gosale.com//1268,www.gosale.com//855
www.gosale.com//1268,www.gosale.com//1342
www.gosale.com//1268,www.gosale.com//767
www.gosale.com//1415,www.gosale.com//945
www.gosale.com//1415,www.gosale.com//772
www.gosale.com//1415,www.gosale.com//889
www.gosale.com//1415,www.gosale.com//1485
www.gosale.com//1415,www.gosale.com//852
www.gosale.com//1415,www.gosale.com//615
www.gosale.com//1415,www.gosale.com//838
www.gosale.com//1415,www.gosale.com//746
www.gosale.com//1415,www.gosale.com//855
www.gosale.com//1415,www.gosale.com//767
www.gosale.com//1269,www.gosale.com//1474
www.gosale.com//1269,www.gosale.com//945
